,occ_code,occ_title,o_group,tot_emp
25335,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,680
25336,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,1270
25337,49-3043,Rail Car Repairers,detailed,**
25338,49-3051,Motorboat Mechanics and Service Technicians,detailed,110
25339,49-3052,Motorcycle Mechanics,detailed,80
25340,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,60
25341,49-3091,Bicycle Repairers,detailed,110
25342,49-3092,Recreational Vehicle Service Technicians,detailed,70
25343,49-3093,Tire Repairers and Changers,detailed,340
25344,49-9011,Mechanical Door Repairers,detailed,**
25345,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,170
25346,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,1020
25347,49-9031,Home Appliance Repairers,detailed,150
25348,49-9041,Industrial Machinery Mechanics,detailed,2260
25349,49-9043,"Maintenance Workers, Machinery",detailed,460
25350,49-9044,Millwrights,detailed,370
25351,49-9051,Electrical Power-Line Installers and Repairers,detailed,730
25352,49-9052,Telecommunications Line Installers and Repairers,detailed,250
25353,49-9062,Medical Equipment Repairers,detailed,100
25354,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,40
25355,49-9071,"Maintenance and Repair Workers, General",detailed,3700
25356,49-9081,Wind Turbine Service Technicians,detailed,120
25357,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,280
25358,49-9094,Locksmiths and Safe Repairers,detailed,**
25359,49-9096,Riggers,detailed,210
25360,49-9097,Signal and Track Switch Repairers,detailed,**
25361,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,180
25362,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,770
25363,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,1600
25364,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,630
25365,51-2041,Structural Metal Fabricators and Fitters,detailed,330
25366,51-2090,Miscellaneous Assemblers and Fabricators,detailed,4080
25367,51-3011,Bakers,detailed,740
25368,51-3021,Butchers and Meat Cutters,detailed,500
25369,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,100
25370,51-3023,Slaughterers and Meat Packers,detailed,**
25371,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,100
25372,51-3092,Food Batchmakers,detailed,510
25373,51-3099,"Food Processing Workers, All Other",detailed,**
25374,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,**
25375,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,200
25376,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,260
25377,51-4041,Machinists,detailed,430
25378,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,90
25379,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,390
25380,51-4111,Tool and Die Makers,detailed,**
25381,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,2300
25382,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,140
25383,51-5111,Prepress Technicians and Workers,detailed,50
25384,51-5112,Printing Press Operators,detailed,350
25385,51-5113,Print Binding and Finishing Workers,detailed,70
25386,51-6011,Laundry and Dry-Cleaning Workers,detailed,890
25387,51-6031,Sewing Machine Operators,detailed,200
25388,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,**
25389,51-7011,Cabinetmakers and Bench Carpenters,detailed,200
25390,51-7021,Furniture Finishers,detailed,30
25391,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,**
25392,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,**
25393,51-8013,Power Plant Operators,detailed,340
25394,51-8021,Stationary Engineers and Boiler Operators,detailed,120
25395,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,550
25396,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,470
25397,51-8099,"Plant and System Operators, All Other",detailed,140
25398,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,230
25399,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,340
25400,51-9022,"Grinding and Polishing Workers, Hand",detailed,**
25401,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,100
25402,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,60
25403,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,1390
25404,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,50
25405,51-9081,Dental Laboratory Technicians,detailed,70
25406,51-9083,Ophthalmic Laboratory Technicians,detailed,60
25407,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,1010
25408,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,570
25409,51-9161,Computer Numerically Controlled Tool Operators,detailed,230
25410,51-9194,Etchers and Engravers,detailed,80
25411,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,50
25412,51-9198,Helpers--Production Workers,detailed,600
25413,51-9199,"Production Workers, All Other",detailed,550
25414,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,1910
25415,53-2012,Commercial Pilots,detailed,270
25416,53-2021,Air Traffic Controllers,detailed,100
25417,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,250
25418,53-3031,Driver/Sales Workers,detailed,1810
25419,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,10690
25420,53-3033,Light Truck Drivers,detailed,2080
25421,53-3052,"Bus Drivers, Transit and Intercity",detailed,210
25422,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,2330
25423,53-3099,"Motor Vehicle Operators, All Other",detailed,130
25424,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,70
25425,53-6021,Parking Attendants,detailed,80
25426,53-6031,Automotive and Watercraft Service Attendants,detailed,250
25427,53-6051,Transportation Inspectors,detailed,70
25428,53-6061,Passenger Attendants,detailed,70
25429,53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",detailed,80
25430,53-7021,Crane and Tower Operators,detailed,290
25431,53-7051,Industrial Truck and Tractor Operators,detailed,1370
25432,53-7061,Cleaners of Vehicles and Equipment,detailed,1260
25433,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,6500
25434,53-7063,Machine Feeders and Offbearers,detailed,**
25435,53-7064,"Packers and Packagers, Hand",detailed,560
25436,53-7065,Stockers and Order Fillers,detailed,5150
25437,53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,170
25438,53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,680
25439,53-7073,Wellhead Pumpers,detailed,1110
25440,53-7081,Refuse and Recyclable Material Collectors,detailed,430
25441,53-7121,"Tank Car, Truck, and Ship Loaders",detailed,710
394642,00-0000,All Occupations,total,422520
