,occ_code,occ_title,o_group,tot_emp
5816,43-4199,"Information and Record Clerks, All Other",detailed,12090
5817,43-5011,Cargo and Freight Agents,detailed,970
5818,43-5021,Couriers and Messengers,detailed,1200
5819,43-5031,Public Safety Telecommunicators,detailed,1800
5820,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,3260
5821,43-5041,"Meter Readers, Utilities",detailed,390
5822,43-5051,Postal Service Clerks,detailed,1270
5823,43-5052,Postal Service Mail Carriers,detailed,5280
5824,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,1980
5825,43-5061,"Production, Planning, and Expediting Clerks",detailed,2860
5826,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,11430
5827,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,770
5828,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,10240
5829,43-6012,Legal Secretaries and Administrative Assistants,detailed,2940
5830,43-6013,Medical Secretaries and Administrative Assistants,detailed,7160
5831,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,36530
5832,43-9021,Data Entry Keyers,detailed,2600
5833,43-9022,Word Processors and Typists,detailed,210
5834,43-9031,Desktop Publishers,detailed,130
5835,43-9041,Insurance Claims and Policy Processing Clerks,detailed,**
5836,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,1250
5837,43-9061,"Office Clerks, General",detailed,39570
5838,43-9071,"Office Machine Operators, Except Computer",detailed,800
5839,43-9081,Proofreaders and Copy Markers,detailed,160
5840,43-9111,Statistical Assistants,detailed,130
5841,43-9199,"Office and Administrative Support Workers, All Other",detailed,1350
5842,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,360
5843,45-2011,Agricultural Inspectors,detailed,200
5844,45-2091,Agricultural Equipment Operators,detailed,160
5845,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,3310
5846,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,1230
5847,45-2099,"Agricultural Workers, All Other",detailed,130
5848,45-4022,Logging Equipment Operators,detailed,150
5849,45-4023,Log Graders and Scalers,detailed,**
5850,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,17160
5851,47-2011,Boilermakers,detailed,60
5852,47-2021,Brickmasons and Blockmasons,detailed,1010
5853,47-2022,Stonemasons,detailed,390
5854,47-2031,Carpenters,detailed,14850
5855,47-2041,Carpet Installers,detailed,370
5856,47-2043,Floor Sanders and Finishers,detailed,**
5857,47-2044,Tile and Stone Setters,detailed,730
5858,47-2051,Cement Masons and Concrete Finishers,detailed,5200
5859,47-2061,Construction Laborers,detailed,22060
5860,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,1460
5861,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,10970
5862,47-2081,Drywall and Ceiling Tile Installers,detailed,3190
5863,47-2082,Tapers,detailed,250
5864,47-2111,Electricians,detailed,16160
5865,47-2121,Glaziers,detailed,1400
5866,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,630
5867,47-2132,"Insulation Workers, Mechanical",detailed,1090
5868,47-2141,"Painters, Construction and Maintenance",detailed,3960
5869,47-2142,Paperhangers,detailed,170
5870,47-2151,Pipelayers,detailed,940
5871,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,10440
5872,47-2161,Plasterers and Stucco Masons,detailed,250
5873,47-2171,Reinforcing Iron and Rebar Workers,detailed,580
5874,47-2181,Roofers,detailed,3120
5875,47-2211,Sheet Metal Workers,detailed,2340
5876,47-2221,Structural Iron and Steel Workers,detailed,1370
5877,47-2231,Solar Photovoltaic Installers,detailed,**
5878,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,530
5879,47-3012,Helpers--Carpenters,detailed,270
5880,47-3013,Helpers--Electricians,detailed,**
5881,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,100
5882,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,260
5883,47-3016,Helpers--Roofers,detailed,**
5884,47-3019,"Helpers, Construction Trades, All Other",detailed,100
5885,47-4011,Construction and Building Inspectors,detailed,3260
5886,47-4031,Fence Erectors,detailed,**
5887,47-4041,Hazardous Materials Removal Workers,detailed,1340
5888,47-4051,Highway Maintenance Workers,detailed,2780
5889,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,**
5890,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,830
5891,47-4090,Miscellaneous Construction and Related Workers,detailed,1360
5892,47-5011,"Derrick Operators, Oil and Gas",detailed,**
5893,47-5012,"Rotary Drill Operators, Oil and Gas",detailed,520
5894,47-5013,"Service Unit Operators, Oil and Gas",detailed,2970
5895,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,800
5896,47-5041,Continuous Mining Machine Operators,detailed,360
5897,47-5044,"Loading and Moving Machine Operators, Underground Mining",detailed,90
5898,47-5051,"Rock Splitters, Quarry",detailed,210
5899,47-5071,"Roustabouts, Oil and Gas",detailed,2840
5900,47-5081,Helpers--Extraction Workers,detailed,530
5901,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,550
5902,47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",detailed,**
5903,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,9910
5904,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,1430
5905,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,500
5906,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,4350
5907,49-2091,Avionics Technicians,detailed,360
5908,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,640
5909,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,2220
5910,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,300
5911,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,270
5912,49-2097,Audiovisual Equipment Installers and Repairers,detailed,1150
5913,49-2098,Security and Fire Alarm Systems Installers,detailed,1630
5914,49-3011,Aircraft Mechanics and Service Technicians,detailed,1920
5915,49-3021,Automotive Body and Related Repairers,detailed,3390
5916,49-3022,Automotive Glass Installers and Repairers,detailed,180
5917,49-3023,Automotive Service Technicians and Mechanics,detailed,11390
5918,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,4670
5919,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,490
5920,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,3760
5921,49-3043,Rail Car Repairers,detailed,480
5922,49-3051,Motorboat Mechanics and Service Technicians,detailed,50
5923,49-3052,Motorcycle Mechanics,detailed,520
5924,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,620
5925,49-3091,Bicycle Repairers,detailed,750
5926,49-3092,Recreational Vehicle Service Technicians,detailed,220
5927,49-3093,Tire Repairers and Changers,detailed,3220
5928,49-9011,Mechanical Door Repairers,detailed,420
5929,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,870
5930,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,7610
5931,49-9031,Home Appliance Repairers,detailed,1130
5932,49-9041,Industrial Machinery Mechanics,detailed,4390
5933,49-9043,"Maintenance Workers, Machinery",detailed,420
5934,49-9044,Millwrights,detailed,330
5935,49-9051,Electrical Power-Line Installers and Repairers,detailed,2170
5936,49-9052,Telecommunications Line Installers and Repairers,detailed,2180
5937,49-9061,Camera and Photographic Equipment Repairers,detailed,**
5938,49-9062,Medical Equipment Repairers,detailed,850
5939,49-9063,Musical Instrument Repairers and Tuners,detailed,**
5940,49-9064,Watch and Clock Repairers,detailed,**
5941,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,50
5942,49-9071,"Maintenance and Repair Workers, General",detailed,23880
5943,49-9081,Wind Turbine Service Technicians,detailed,290
5944,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,330
5945,49-9094,Locksmiths and Safe Repairers,detailed,320
5946,49-9096,Riggers,detailed,200
5947,49-9097,Signal and Track Switch Repairers,detailed,110
5948,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,1050
5949,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,3440
5950,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,7340
5951,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,320
5952,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,5520
5953,51-2031,Engine and Other Machine Assemblers,detailed,440
5954,51-2041,Structural Metal Fabricators and Fitters,detailed,1240
5955,51-2051,Fiberglass Laminators and Fabricators,detailed,60
5956,51-2090,Miscellaneous Assemblers and Fabricators,detailed,7910
5957,51-3011,Bakers,detailed,3610
5958,51-3021,Butchers and Meat Cutters,detailed,2300
5959,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,2940
5960,51-3023,Slaughterers and Meat Packers,detailed,1790
5961,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,460
5962,51-3092,Food Batchmakers,detailed,2530
5963,51-3093,Food Cooking Machine Operators and Tenders,detailed,370
5964,51-3099,"Food Processing Workers, All Other",detailed,1260
5965,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,430
5966,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,240
5967,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,160
5968,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1130
5969,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,100
5970,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,620
5971,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,130
5972,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,40
5973,51-4041,Machinists,detailed,4520
5974,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,**
5975,51-4052,"Pourers and Casters, Metal",detailed,50
5976,51-4061,"Model Makers, Metal and Plastic",detailed,50
5977,51-4062,"Patternmakers, Metal and Plastic",detailed,60
5978,51-4071,Foundry Mold and Coremakers,detailed,**
5979,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,730
5980,51-4111,Tool and Die Makers,detailed,270
5981,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,4950
5982,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,420
5983,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,80
5984,51-4192,"Layout Workers, Metal and Plastic",detailed,30
5985,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,280
5986,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,**
5987,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,360
5988,51-5111,Prepress Technicians and Workers,detailed,290
5989,51-5112,Printing Press Operators,detailed,2780
5990,51-5113,Print Binding and Finishing Workers,detailed,320
5991,51-6011,Laundry and Dry-Cleaning Workers,detailed,3880
5992,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,190
5993,51-6031,Sewing Machine Operators,detailed,1220
5994,51-6041,Shoe and Leather Workers and Repairers,detailed,70
5995,51-6051,"Sewers, Hand",detailed,50
5996,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,200
5997,51-6093,Upholsterers,detailed,350
5998,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,80
5999,51-7011,Cabinetmakers and Bench Carpenters,detailed,2450
6000,51-7021,Furniture Finishers,detailed,190
6001,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,230
6002,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,440
6003,51-7099,"Woodworkers, All Other",detailed,30
6004,51-8012,Power Distributors and Dispatchers,detailed,160
6005,51-8013,Power Plant Operators,detailed,660
6006,51-8021,Stationary Engineers and Boiler Operators,detailed,**
6007,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,2140
6008,51-8091,Chemical Plant and System Operators,detailed,390
6009,51-8092,Gas Plant Operators,detailed,260
6010,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,590
6011,51-8099,"Plant and System Operators, All Other",detailed,830
6012,51-9011,Chemical Equipment Operators and Tenders,detailed,810
6013,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,2130
6014,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,620
6015,51-9022,"Grinding and Polishing Workers, Hand",detailed,**
6016,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,710
6017,51-9031,"Cutters and Trimmers, Hand",detailed,190
6018,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,930
6019,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,560
6020,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,110
6021,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,5580
6022,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,350
6023,51-9081,Dental Laboratory Technicians,detailed,540
6024,51-9082,Medical Appliance Technicians,detailed,**
6025,51-9083,Ophthalmic Laboratory Technicians,detailed,530
6026,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,4410
6027,51-9123,"Painting, Coating, and Decorating Workers",detailed,180
6028,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,1940
6029,51-9141,Semiconductor Processing Technicians,detailed,950
6030,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,120
6031,51-9161,Computer Numerically Controlled Tool Operators,detailed,1080
6032,51-9162,Computer Numerically Controlled Tool Programmers,detailed,280
6033,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,**
6034,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,70
6035,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,180
6036,51-9194,Etchers and Engravers,detailed,**
6037,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,900
6038,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,270
6039,51-9198,Helpers--Production Workers,detailed,3850
6040,51-9199,"Production Workers, All Other",detailed,1270
6041,53-1041,Aircraft Cargo Handling Supervisors,detailed,220
6042,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,8120
6043,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,3660
6044,53-2012,Commercial Pilots,detailed,1000
6045,53-2021,Air Traffic Controllers,detailed,750
6046,53-2022,Airfield Operations Specialists,detailed,120
6047,53-2031,Flight Attendants,detailed,4300
6048,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,120
6049,53-3031,Driver/Sales Workers,detailed,12360
6050,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,25320
6051,53-3033,Light Truck Drivers,detailed,15830
6052,53-3052,"Bus Drivers, Transit and Intercity",detailed,4000
6053,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,8300
6054,53-3099,"Motor Vehicle Operators, All Other",detailed,3320
6055,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,**
6056,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,40
6057,53-4031,Railroad Conductors and Yardmasters,detailed,60
6058,53-4041,Subway and Streetcar Operators,detailed,260
6059,53-6021,Parking Attendants,detailed,2100
6060,53-6031,Automotive and Watercraft Service Attendants,detailed,2200
6061,53-6051,Transportation Inspectors,detailed,450
6062,53-6061,Passenger Attendants,detailed,**
6063,53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",detailed,1800
6064,53-7011,Conveyor Operators and Tenders,detailed,310
6065,53-7051,Industrial Truck and Tractor Operators,detailed,10100
6066,53-7061,Cleaners of Vehicles and Equipment,detailed,6810
6067,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,28360
6068,53-7063,Machine Feeders and Offbearers,detailed,980
6069,53-7064,"Packers and Packagers, Hand",detailed,7590
6070,53-7065,Stockers and Order Fillers,detailed,40590
6071,53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,130
6072,53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,400
6073,53-7073,Wellhead Pumpers,detailed,920
6074,53-7081,Refuse and Recyclable Material Collectors,detailed,2550
6075,53-7121,"Tank Car, Truck, and Ship Loaders",detailed,250
6076,53-7199,"Material Moving Workers, All Other",detailed,550
394613,00-0000,All Occupations,total,2678490
